sentence,score,datasetName
Over rated.,0,yelp_labelled
"If you look for authentic Thai food, go else where.",0,yelp_labelled
Their steaks are 100% recommended!,1,yelp_labelled
After I pulled up my car I waited for another 15 minutes before being acknowledged.,0,yelp_labelled
Great food and great service in a clean and friendly setting.,1,yelp_labelled
"All in all, I can assure you I'll be back.",1,yelp_labelled
I hate those things as much as cheap quality black olives.,0,yelp_labelled
"My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.",1,yelp_labelled
The kids play area is NASTY!,0,yelp_labelled
Great place fo take out or eat in.,1,yelp_labelled
The waitress was friendly and happy to accomodate for vegan/veggie options.,1,yelp_labelled
OMG I felt like I had never eaten Thai food until this dish.,1,yelp_labelled
"It was extremely ""crumby"" and pretty tasteless.",0,yelp_labelled
It was a pale color instead of nice and char and has NO flavor.,0,yelp_labelled
The croutons also taste homemade which is an extra plus.,1,yelp_labelled
I got home to see the driest damn wings ever!,0,yelp_labelled
It'll be a regular stop on my trips to Phoenix!,1,yelp_labelled
I really enjoyed Crema Café before they expanded; I even told friends they had the BEST breakfast.,1,yelp_labelled
Not good for the money.,0,yelp_labelled
I miss it and wish they had one in Philadelphia!,1,yelp_labelled
"We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.",0,yelp_labelled
They also have the best cheese crisp in town.,1,yelp_labelled
"Good value, great food, great service.",1,yelp_labelled
Couldn't ask for a more satisfying meal.,1,yelp_labelled
The food is good.,1,yelp_labelled
It was awesome.,1,yelp_labelled
I just wanted to leave.,0,yelp_labelled
We made the drive all the way from North Scottsdale... and I was not one bit disappointed!,1,yelp_labelled
I will not be eating there again.,0,yelp_labelled
!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!,0,yelp_labelled
I checked out this place a couple years ago and was not impressed.,0,yelp_labelled
"The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy.",0,yelp_labelled
"Sorry, I will not be getting food from here anytime soon :(",0,yelp_labelled
An absolute must visit!,1,yelp_labelled
The cow tongue and cheek tacos are amazing.,1,yelp_labelled
My friend did not like his Bloody Mary.,0,yelp_labelled
"Despite how hard I rate businesses, its actually rare for me to give a 1 star.",0,yelp_labelled
They really want to make your experience a good one.,1,yelp_labelled
I will not return.,0,yelp_labelled
I had the chicken Pho and it tasted very bland.,0,yelp_labelled
Very disappointing!!!,0,yelp_labelled
The grilled chicken was so tender and yellow from the saffron seasoning.,1,yelp_labelled
"a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.",0,yelp_labelled
Pretty awesome place.,1,yelp_labelled
Ambience is perfect.,1,yelp_labelled
Best of luck to the rude and non-customer service focused new management.,0,yelp_labelled
Any grandmother can make a roasted chicken better than this one.,0,yelp_labelled
I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself.,0,yelp_labelled
"The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!",1,yelp_labelled
Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !,1,yelp_labelled
The roast beef sandwich tasted really good!,1,yelp_labelled
"Same evening, him and I are both drastically sick.",0,yelp_labelled
High-quality chicken on the chicken Caesar salad.,1,yelp_labelled
Ordered burger rare came in we'll done.,0,yelp_labelled
We were promptly greeted and seated.,1,yelp_labelled
Tried to go here for lunch and it was a madhouse.,0,yelp_labelled
"I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.",1,yelp_labelled
"After waiting an hour and being seated, I was not in the greatest of moods.",0,yelp_labelled
This is a good joint.,1,yelp_labelled
The Macarons here are insanely good.,1,yelp_labelled
I'm not eating here!,0,yelp_labelled
"Our waiter was very attentive, friendly, and informative.",1,yelp_labelled
Maybe if they weren't cold they would have been somewhat edible.,0,yelp_labelled
This place has a lot of promise but fails to deliver.,0,yelp_labelled
Very bad Experience!,0,yelp_labelled
What a mistake.,0,yelp_labelled
Food was average at best.,0,yelp_labelled
Great food.,1,yelp_labelled
We won't be going back anytime soon!,0,yelp_labelled
Very Very Disappointed ordered the $35 Big Bay Plater.,0,yelp_labelled
Great place to relax and have an awesome burger and beer.,1,yelp_labelled
It is PERFECT for a sit-down family meal or get together with a few friends.,1,yelp_labelled
"Not much flavor to them, and very poorly constructed.",0,yelp_labelled
The patio seating was very comfortable.,1,yelp_labelled
The fried rice was dry as well.,0,yelp_labelled
Hands down my favorite Italian restaurant!,1,yelp_labelled
"That just SCREAMS ""LEGIT"" in my book...somethat's also pretty rare here in Vegas.",1,yelp_labelled
It was just not a fun experience.,1,yelp_labelled
The atmosphere was great with a lovely duo of violinists playing songs we requested.,1,yelp_labelled
"I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).",1,yelp_labelled
"Very convenient, since we were staying at the MGM!",1,yelp_labelled
The owners are super friendly and the staff is courteous.,1,yelp_labelled
Both great!,1,yelp_labelled
Eclectic selection.,1,yelp_labelled
The sweet potato tots were good but the onion rings were perfection or as close as I have had.,1,yelp_labelled
The staff was very attentive.,1,yelp_labelled
And the chef was generous with his time (even came around twice so we can take pictures with him).,1,yelp_labelled
"The owner used to work at Nobu, so this place is really similar for half the price.",1,yelp_labelled
Google mediocre and I imagine Smashburger will pop up.,0,yelp_labelled
dont go here.,0,yelp_labelled
I promise they won't disappoint.,1,yelp_labelled
As a sushi lover avoid this place by all means.,0,yelp_labelled
What a great double cheeseburger!,1,yelp_labelled
Awesome service and food.,1,yelp_labelled
A fantastic neighborhood gem !!!,1,yelp_labelled
I can't wait to go back.,1,yelp_labelled
The plantains were the worst I've ever tasted.,0,yelp_labelled
It's a great place and I highly recommend it.,1,yelp_labelled
Service was slow and not attentive.,0,yelp_labelled
"I gave it 5 stars then, and I'm giving it 5 stars now.",1,yelp_labelled
Your staff spends more time talking to themselves than me.,0,yelp_labelled
Dessert: Panna Cotta was amazing.,1,yelp_labelled
"Very good food, great atmosphere.1",1,yelp_labelled
Damn good steak.,1,yelp_labelled
Total brunch fail.,0,yelp_labelled
"Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.",1,yelp_labelled
"The decor is nice, and the piano music soundtrack is pleasant.",1,yelp_labelled
The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!,1,yelp_labelled
"Good food , good service .",1,yelp_labelled
It was absolutely amazing.,1,yelp_labelled
"I probably won't be back, to be honest.",0,yelp_labelled
will definitely be back!,1,yelp_labelled
The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,1,yelp_labelled
"Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I've tried so far and they're all good.",1,yelp_labelled
Went for lunch - service was slow.,0,yelp_labelled
"We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.",0,yelp_labelled
I was mortified.,0,yelp_labelled
"Needless to say, we will never be back here again.",0,yelp_labelled
"Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.",0,yelp_labelled
"The chips that came out were dripping with grease, and mostly not edible.",0,yelp_labelled
I wasn't really impressed with Strip Steak.,0,yelp_labelled
Have been going since 2007 and every meal has been awesome!!,1,yelp_labelled
Our server was very nice and attentive as were the other serving staff.,1,yelp_labelled
The cashier was friendly and even brought the food out to me.,1,yelp_labelled
I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.,0,yelp_labelled
The atmosphere here is fun.,1,yelp_labelled
Would not recommend to others.,0,yelp_labelled
"Service is quick and even ""to go"" orders are just like we like it!",1,yelp_labelled
"I mean really, how do you get so famous for your fish and chips when it's so terrible!?!",0,yelp_labelled
"That said, our mouths and bellies were still quite pleased.",1,yelp_labelled
Not my thing.,0,yelp_labelled
2 Thumbs Up!!,1,yelp_labelled
If you are reading this please don't go there.,0,yelp_labelled
"I loved the grilled pizza, reminded me of legit Italian pizza.",1,yelp_labelled
Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!,1,yelp_labelled
They have a really nice atmosphere.,1,yelp_labelled
Tonight I had the Elk Filet special...and it sucked.,0,yelp_labelled
"After one bite, I was hooked.",1,yelp_labelled
We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.,0,yelp_labelled
"Cute, quaint, simple, honest.",1,yelp_labelled
The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.,1,yelp_labelled
"The food was great as always, compliments to the chef.",1,yelp_labelled
Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,1,yelp_labelled
Awesome selection of beer.,1,yelp_labelled
Great food and awesome service!,1,yelp_labelled
"One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.",1,yelp_labelled
A FLY was in my apple juice.. A FLY!!!!!!!!,0,yelp_labelled
The Han Nan Chicken was also very tasty.,1,yelp_labelled
"As for the service, I thought it was good.",1,yelp_labelled
"The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.",0,yelp_labelled
